material_id,pretty_formula,elements,count,density,elasticity.poisson_ratio,elasticity.K_VRH,melting_point,thermal_conductivity,radius,electronegativity,specific_heat,spacegroup.crystal_system,C11,C22,C33,C12,C13,C23,C44,C55,C66
mp-976281,Li3Pd,"['Li', 'Pd']","[3, 1]",3.553861193,0.25,25,797.28,81.75,1.675,0.11482665,2.67775,tetragonal,55,55,33,-2,22,22,29,29,5
mp-976322,Li3Pt,"['Li', 'Pt']","[3, 1]",6.38137569,0.34,59,850.6175,81.75,1.695,0.14304725,2.65,tetragonal,103,103,69,19,55,55,42,42,6
mp-976412,Li3Zn,"['Li', 'Zn']","[3, 1]",2.160109522,0.34,20,513.4375,93.75,1.6075,0.1176077,2.71375,cubic,21,21,21,20,20,20,22,22,22
mp-976971,NaPd3,"['Na', 'Pd']","[1, 3]",8.683324056,0.31,93,1463.755,89,1.7425,0.1313242,0.4885,tetragonal,125,125,134,77,75,75,57,57,52
mp-976976,MgPd5,"['Mg', 'Pd']","[1, 5]",9.856102998,0.36,139,1677.208333,86.66666667,1.65,0.140297,0.374166667,trigonal,209,209,223,118,94,94,34,34,45
mp-977059,MgPd5,"['Mg', 'Pd']","[1, 5]",9.831224295,0.36,142,1677.208333,86.66666667,1.65,0.140297,0.374166667,hexagonal,206,206,222,119,102,102,39,39,44
mp-977390,Ta3Ru,"['Ta', 'Ru']","[3, 1]",15.76772987,0.36,266,3119.25,72.75,1.945,0.2103481,0.1645,cubic,390,390,390,204,204,204,80,80,80
mp-977434,Nb3Ru,"['Nb', 'Ru']","[3, 1]",9.267233216,0.3,201,2714.25,70.5,1.93,0.130471,0.2605,cubic,363,363,363,121,121,121,79,79,79
mp-977585,Zr3Tl,"['Zr', 'Tl']","[3, 1]",8.76301174,0.29,121,1740.25,28.75,1.935,0.137028275,0.24275,cubic,175,175,175,94,94,94,78,78,78
mp-978269,MgZn2,"['Mg', 'Zn']","[1, 2]",5.080755055,0.27,63,769.4533333,133.3333333,1.43,0.143982533,0.600333333,cubic,97,97,97,46,46,46,43,43,43
mp-978293,Mg3Pb,"['Mg', 'Pb']","[3, 1]",4.778601633,0.39,69,842.4025,128.75,1.4725,0.13571075,0.8085,tetragonal,91,91,93,49,62,62,17,17,14
mp-979289,TaW3,"['Ta', 'W']","[1, 3]",18.29084553,0.27,255,3593.75,141.75,1.9475,0.23793305,0.13475,cubic,458,458,458,154,154,154,131,131,131
mp-980094,TiPd,"['Ti', 'Pd']","[1, 1]",8.112018295,0.25,154,1884.525,47,1.725,0.13369565,0.3835,orthorhombic,238,236,277,124,105,88,-20,51,28
mp-981935,Li5Mg,"['Li', 'Mg']","[5, 1]",0.814198779,0.32,17,531.9083333,97.5,1.633333333,0.1078515,3.078333333,trigonal,29,29,43,18,5,5,6,6,5
mp-9827,RbHg2,"['Rb', 'Hg']","[1, 2]",7.082796396,0.28,11,260.3666667,24.86666667,2.023333333,0.147562,0.212,orthorhombic,18,14,18,8,6,9,10,5,5
mp-982773,Na3Tl,"['Na', 'Tl']","[3, 1]",3.68834385,-0.4,2,422.4025,116.5,1.815,0.11327225,0.9485,cubic,18,18,18,-6,-6,-6,6,6,6
mp-982873,Na3Tl,"['Na', 'Tl']","[3, 1]",3.7001569,0.09,18,422.4025,116.5,1.815,0.11327225,0.9485,cubic,44,44,44,5,5,5,21,21,21
mp-998949,TiPt,"['Ti', 'Pt']","[1, 1]",12.76033419,0.46,192,1991.2,47,1.765,0.19013685,0.328,orthorhombic,315,316,366,146,121,100,-5,65,54
mp-999133,TaPd,"['Ta', 'Pd']","[1, 1]",14.24104231,0.34,204,2559.025,64.5,1.845,0.1893043,0.192,tetragonal,256,256,269,205,162,162,112,112,108
mp-999376,NbPt,"['Nb', 'Pt']","[1, 1]",14.39648024,0.28,223,2395.7,63,1.875,0.1924941,0.2005,orthorhombic,397,372,446,135,132,132,103,108,99
mp-999502,MoPt,"['Mo', 'Pt']","[1, 1]",15.63834803,0.29,275,2468.7,105.5,1.835,0.1940886,0.192,orthorhombic,533,468,496,166,155,168,125,112,115
